customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,PaperlessBilling_Yes,Churn_Yes,tenure_group,AvgMonthlySpend,LongTermContract,isNewCustomer,MultipleServices,LowSpender
4351-PMUZA,Yes,46,88.91,1889.43,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,True,False,False,25-48,41.0745652173913,1,0,0,1
2214-LFJTS,Yes,45,43.46,5778.31,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,25-48,128.4068888888889,0,0,0,0
6393-NFHXI,No,38,37.03,5347.23,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,25-48,140.71657894736842,1,0,1,0
6991-TLPRZ,Yes,67,37.06,5825.48,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,True,False,49-72,86.94746268656716,1,0,1,0
9322-UUSHH,No,14,89.2,7990.83,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,True,True,True,13-24,570.7735714285715,1,0,0,0
7351-LEUTB,No,13,99.31,768.3,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,True,True,True,True,False,13-24,59.099999999999994,1,0,1,1
3546-HCCQD,Yes,31,118.71,2724.78,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,True,True,False,25-48,87.89612903225807,1,0,1,0
2423-BEZNI,No,21,79.51,7142.77,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False,13-24,340.13190476190476,1,0,0,0
3600-SXDIA,Yes,53,52.62,1791.68,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,49-72,33.805283018867925,1,0,0,1
6549-APBXH,Yes,61,52.34,2261.14,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,True,49-72,37.067868852459014,1,0,0,1
5688-BKMFU,Yes,39,66.15,6186.78,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,25-48,158.6353846153846,1,0,1,0
1941-BOZEU,No,24,105.01,5434.62,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,13-24,226.4425,0,0,0,0
2612-PGWXV,Yes,69,59.09,4055.7,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,49-72,58.778260869565216,0,0,1,1
4736-QOACK,No,59,38.39,2039.84,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,49-72,34.573559322033894,1,0,0,1
9632-JTZVT,Yes,62,107.02,1543.24,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,49-72,24.890967741935484,1,0,0,1
2618-PUSVV,No,18,27.31,3601.4,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,13-24,200.07777777777778,1,0,1,0
6893-WPEIG,No,13,60.52,3060.21,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,13-24,235.40076923076924,0,0,0,0
4267-ERDUJ,Yes,38,97.52,2393.15,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,25-48,62.977631578947374,1,0,1,1
6801-YLXOX,Yes,32,52.47,6433.64,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,True,True,True,25-48,201.05125,1,0,0,0
4952-XJKUV,No,37,99.33,5322.04,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,25-48,143.83891891891892,1,0,0,0
7890-TNVSQ,No,16,33.67,1018.35,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,13-24,63.646875,0,0,0,1
3785-YYPZK,Yes,6,55.09,6818.7,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,0-12,1136.45,1,0,0,0
4350-YJPWG,Yes,72,29.41,5232.36,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,49-72,72.67166666666667,0,0,0,1
1985-ZPRMX,No,63,107.24,4939.5,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,49-72,78.4047619047619,1,0,1,0
6379-SVNCD,No,32,25.86,2491.69,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,True,True,True,True,25-48,77.8653125,0,0,0,1
3100-RBVSJ,No,23,69.94,1283.24,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,True,13-24,55.79304347826087,1,0,0,1
5985-KCYEX,Yes,26,44.95,6686.53,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,25-48,257.17423076923075,0,0,0,0
9664-DDKHX,No,10,47.84,6325.18,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,True,True,False,False,True,False,0-12,632.518,1,0,1,0
2752-PBHBE,No,23,21.14,2539.92,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False,True,False,13-24,110.43130434782609,0,0,1,0
7171-DBDOA,No,71,89.01,4793.56,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,49-72,67.5149295774648,1,0,1,1
2564-GEXZG,Yes,10,53.87,6357.62,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,0-12,635.762,1,0,1,0
4642-VWMHH,Yes,47,81.56,824.42,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,True,True,True,True,True,25-48,17.540851063829788,1,0,1,1
7307-MWVPG,No,67,93.19,4006.9,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,49-72,59.8044776119403,1,0,1,1
1892-EEHAC,No,39,74.33,2859.33,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,25-48,73.31615384615384,1,0,0,1
8656-EUKWK,No,63,111.69,2084.26,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,True,True,True,49-72,33.083492063492066,1,0,0,1
5499-DNIBQ,Yes,38,37.1,7087.81,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,True,False,True,False,True,True,False,False,25-48,186.5213157894737,1,0,0,0
8597-SQIHO,Yes,70,32.73,2194.13,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,49-72,31.344714285714286,1,0,0,1
5334-KXEUI,No,19,86.73,7192.11,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,13-24,378.53210526315786,1,0,0,0
4709-JRRIA,Yes,31,96.49,3075.51,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,25-48,99.21000000000001,1,0,0,0
6203-BEYNG,Yes,70,76.93,7001.69,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,49-72,100.02414285714285,1,0,1,0
7751-SYPKF,Yes,1,30.14,1783.02,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,0-12,1783.02,0,0,0,0
9488-URLKA,No,9,105.65,2269.19,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,0-12,252.13222222222223,1,0,0,0
8173-NSYDW,No,53,90.18,6862.09,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,True,False,True,49-72,129.4733962264151,0,0,0,0
2819-KRSKH,No,9,51.42,2824.51,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,False,0-12,313.83444444444444,0,0,1,0
5647-CIBOX,No,9,91.89,3484.83,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,0-12,387.2033333333333,0,0,0,0
5803-MSDEF,No,30,25.8,3499.34,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,25-48,116.64466666666667,1,0,1,0
9694-TJBAT,Yes,68,48.04,4895.53,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,False,49-72,71.99308823529411,1,0,0,1
9134-YZXKA,Yes,23,74.16,2466.72,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,True,13-24,107.24869565217391,0,0,0,0
3196-QOQSJ,No,71,51.5,5242.45,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,49-72,73.83732394366197,1,0,0,1
2159-QQGDI,Yes,54,21.17,3779.23,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,True,True,False,49-72,69.98574074074074,1,0,0,1
7663-RPOZB,Yes,65,74.04,1975.68,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,49-72,30.395076923076925,1,0,0,1
9833-JGUPE,Yes,60,111.99,3105.74,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,49-72,51.76233333333333,1,0,0,1
9387-VYIPD,Yes,68,50.91,4888.7,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,49-72,71.89264705882353,1,0,0,1
9595-BBYNQ,No,20,78.79,3031.96,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,True,True,13-24,151.598,0,0,0,0
7453-TQUHC,No,23,47.26,695.15,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,13-24,30.22391304347826,0,0,0,1
1344-OOWWV,No,64,66.91,6612.6,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,49-72,103.321875,0,0,0,0
2410-DYRSX,Yes,17,96.84,673.62,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,13-24,39.62470588235294,1,0,1,1
8886-QWBNE,No,33,70.4,7383.95,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,25-48,223.7560606060606,1,0,1,0
3497-IITWR,No,64,117.06,5413.94,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,49-72,84.5928125,1,0,1,0
4428-QYAMM,No,65,119.77,1765.41,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,49-72,27.160153846153847,1,0,0,1
9413-KFJWL,No,6,39.08,3118.46,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,0-12,519.7433333333333,0,0,1,0
3761-WQVRC,Yes,49,30.37,7753.67,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,49-72,158.23816326530613,1,0,0,0
9478-PULBV,Yes,46,88.43,6808.29,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,True,25-48,148.00630434782607,1,0,1,0
7559-SZZDM,Yes,40,25.88,319.78,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,True,True,False,25-48,7.9944999999999995,1,0,0,1
2051-FMTOU,Yes,28,24.04,7131.83,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,25-48,254.7082142857143,0,0,0,0
2665-RXCSO,No,13,73.6,7950.23,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,True,True,False,True,False,13-24,611.5561538461538,1,0,0,0
2356-PAEBN,No,46,78.08,5317.49,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,25-48,115.59760869565217,0,0,0,0
8969-VZPWV,No,19,29.1,22.22,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,True,False,13-24,1.1694736842105262,1,0,1,1
6698-MPECF,Yes,24,76.13,389.6,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,13-24,16.233333333333334,0,0,1,1
5766-MZODI,No,11,110.52,5045.23,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,0-12,458.6572727272727,1,0,0,0
